Player,Elo_Hard,Elo_Clay,Elo_Grass,Rank,Pts,Elo,Elo_diff,surface_winrate,rank_diff,pts_diff,win_last_5_diff,win_last_25_diff,win_last_50_diff,win_last_100_diff,win_last_250_diff,diff_N_games,elo_grad_20_diff,elo_grad_35_diff,elo_grad_50_diff,elo_grad_100_diff,h2h_diff,h2h_surface_diff,elo_plus_form,elo_form_ratio,elo_x_form
Haehnel J.,1546.7181141289386,1428.8004877912113,1468.3147462659822,675.0,30.0,1444.9574860611406,157.66264320376558,0.3888888888888889,-612.0,675.0,0.4,0.12,0.0999999999999999,0.13,0.1619277108433734,141.0,6.443338046792099,2.7367894665514476,0.5361164240305654,0.5257268620777086,,,,,
Koning M.,,,1500.0,793.0,16.0,1500.0,299.5065628209129,0.6111111111111112,-786.0,2184.0,0.3,0.0999999999999999,0.16,0.18,0.132,404.0,0.8131253274345568,0.3809504655564784,-0.246706124291154,0.8487985893693257,0.0,0.0,,,
Farah R.,1468.6281956386192,1554.9282562864507,,210.0,238.0,1518.7861482198891,39.29069979076189,0.5,-88.0,209.0,-0.1999999999999999,-0.015,-0.015,-0.015,-0.015,17.0,2.433789923267147,1.2723202804234006,0.8906241962963803,0.4453120981481901,0.0,0.0,,,
Desein N.,1500.0,1500.0,1500.0,170.0,296.0,1477.620186297684,28.508764774519477,0.25,-77.0,252.0,0.0,0.36,0.36,0.37,0.3698630136986301,144.0,-0.5802098979679384,-1.5328478066665736,-0.4120483382762222,-0.363095635988277,0.0,0.0,,,
Gimelstob J.,1440.0714182269817,1413.6171965781052,1515.1263406903072,549.0,40.0,1440.9873986445295,-302.3062285478504,0.0,530.0,-1370.0,-0.2,-0.3199999999999999,-0.32,-0.24,-0.2049863013698629,-210.0,-2.201926024596071,1.2056081715996243,-1.0875214301384633,-0.7362492088301223,0.0,0.0,,,
Querrey S.,1472.2540156179382,1533.7146030904312,1627.5782731939826,287.0,172.0,1531.7760933058407,168.29316252778312,0.5277777777777778,-214.0,513.0,0.2,0.2,0.2399999999999999,0.08,-0.0076666666666667,-533.0,7.9880481029891826,2.3727242185271997,5.089854192641388,3.213877188438021,0.0,0.0,,,
Fleishman Z.,1457.480288362532,,1499.928567669965,437.0,67.0,1465.3143181036942,162.74766970970586,0.375,-388.0,762.0,0.2,0.2156521739130434,0.1756521739130434,0.1956521739130434,0.2000769526741054,90.0,3.2541977551989247,2.984680070412521,1.3755184159493592,1.31219346300358,0.0,0.0,,,
Mahut N.,1568.794627844726,1515.794506161207,1656.0366325728387,191.0,272.0,1630.6589893541964,41.36330369124994,0.5116279069767442,-153.0,918.0,-0.2,0.0,0.12,0.08,0.076,370.0,-3.239588159368213,0.6824693256225796,0.3621656361388612,0.3627755220704989,5.0,0.0,,,
Schuettler R.,1452.722581357163,1378.8014992383737,1601.1477297774825,113.0,481.0,1504.323302767704,-296.61438054102905,0.5384615384615384,69.0,-539.0,0.1999999999999999,-0.3199999999999999,-0.1599999999999999,-0.12,-0.0799999999999999,55.0,-8.16153323032853,-3.1091048157754035,-2.3690947996748397,-2.1253302665772527,-7.0,,,,
Krajicek A.,1516.902481763173,1470.3524376146534,1474.7880305346043,274.0,187.0,1488.8963905669289,-26.854076750457352,0.0,73.0,-75.0,0.0,0.08,-0.0164705882352941,-0.044286680189317,-0.044286680189317,-53.0,3.3822134642408628,0.9777707254019984,0.8971284390621941,-0.3027235703920587,0.0,0.0,,,
Santillan A.,1476.3531769280437,1479.8441975124724,1516.0,163.0,341.0,1453.8050388348786,-25.422061361825627,0.3225806451612903,-75.0,254.0,-0.4,-0.0499999999999999,0.01,0.0328282828282828,0.0328282828282828,91.0,0.1886271251666813,-1.9482694878131304,-0.3261910187491685,-0.1702662802299278,0.0,0.0,,,
Ascione T.,1427.8155647544577,1410.1583444879643,1461.009714618313,238.0,199.0,1379.8737427624358,121.7620632551234,0.0,-79.0,105.0,0.2,0.1333333333333333,0.1133333333333333,0.0579710144927536,0.0579710144927536,-63.0,2.41726474048495,1.2474312602171007,3.011057564272255,1.207757402252937,0.0,0.0,,,
Xu J.C.,1500.0,,,594.0,39.0,1500.0,46.32993641990947,0.5,524.0,-552.0,-0.0999999999999999,0.14,0.2,0.1896551724137931,0.1896551724137931,-58.0,-1.923590188552987,-0.7368372061336166,0.725831530588689,0.3104163698161733,0.0,0.0,,,
Mathieu P.H.,1470.5260727072462,1586.6788284342488,1533.683195695908,252.0,200.0,1494.4355891264502,12.830125283205009,0.2222222222222222,-139.0,296.0,0.4,-0.0799999999999999,-0.12,-0.1,-0.132,-494.0,7.74095777937506,3.2646607528097578,2.3292513541894504,0.7721473861423033,-2.0,,,,
Torpegaard M.,1493.7044898486647,,,188.0,350.0,1494.4077458707436,-123.72202836057296,0.5,97.0,-443.0,-0.0666666666666667,-0.1866666666666667,-0.0888888888888889,-0.0888888888888889,-0.0888888888888889,-42.0,-3.734247035139492,-4.478713032798877,-2.61924431055148,-1.30962215527574,0.0,0.0,,,
Quiroz R.,1531.5282657259036,1519.3497127514263,1500.0,293.0,171.0,1524.028699638244,114.74190060280512,0.4482758620689655,-258.0,1347.0,-0.1999999999999999,-0.12,-0.0799999999999999,-0.1357142857142856,-0.1357142857142856,79.0,-3.138597302053711,-2.6883764800496075,0.573731612349893,1.2099081515386023,0.0,0.0,,,
Heide G.,,1483.8610550124388,,160.0,359.0,1498.6600577329248,23.766533272026436,0.3333333333333333,-73.0,315.0,0.1999999999999999,0.125,0.125,0.125,0.125,0.0,1.4634540917795449,0.8362594810168827,0.5853816367118179,0.2926908183559089,0.0,0.0,,,
Jouan R.,1498.7208591172573,1500.0,,230.0,215.0,1498.4479637761583,389.3030656375554,0.5865384615384616,-221.0,2475.0,0.55,0.43,0.47,0.43,0.394,419.0,-0.4601297759861154,-0.6152743993164936,0.9686176853267536,0.6201318222766145,0.0,0.0,,,
Olivo R.,1463.5896433509572,1514.8585259109443,1500.0,179.0,347.0,1491.595060197133,-62.48064514419343,0.5238095238095238,66.0,-261.0,-0.1999999999999999,-0.1505882352941176,-0.0705882352941176,-0.0554938956714761,-0.0554938956714761,36.0,-4.664058655733152,-3.283298794555484,-1.8656347006921852,-0.6416680948912721,0.0,0.0,,,
Kohlschreiber P. ,1500.0,,,26.0,1340.0,1500.0,0.0,0.5,47.0,-697.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Friberg K.,1500.0,,,433.0,103.0,1500.0,-110.84849379186107,0.5,380.0,-827.0,0.0999999999999999,0.0999999999999999,0.0399999999999999,-0.04,-0.0047619047619047,-210.0,3.350633518797065,2.938066893132665,2.5307893727168222,-0.4936838635537811,0.0,0.0,,,
Karlovic I. ,1500.0,,,38.0,1015.0,1500.0,0.0,0.5,-33.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Tomic B.,1597.7825272054556,1461.6640937662362,1609.7246382693015,233.0,253.0,1567.7919196691855,182.8164678288149,0.559322033898305,-221.0,2577.0,-0.2,0.1599999999999999,0.18,0.09,0.0193939393939394,-163.0,2.5891300572110594,-1.2711194115543094,1.1805425110176335,1.8133032063068848,0.0,0.0,,,
Snobel P.,1467.1558416634389,,1500.0,184.0,231.0,1462.9432138980394,-343.56219978955255,0.0,155.0,-869.0,-0.6,-0.64,-0.64,-0.61,-0.608,-322.0,-2.8205795444174324,-2.8959519992946428,-1.4895223702254272,-0.8776448767182501,0.0,0.0,,,
Sanchez D.,1382.2100653147077,1564.2664576416985,1454.9241615031303,138.0,302.0,1520.3193473396132,-50.42253688648088,0.5471698113207547,-83.0,402.0,-0.2,0.08,0.0399999999999999,-0.0199999999999999,-0.0467985173867527,2.0,-3.211594618791628,1.9902992960146029,2.1781866329933655,1.284759467108945,1.0,1.0,,,
Riffice S.,1500.0,,,542.0,63.0,1500.0,-209.4427879853056,0.5,524.0,-2448.0,0.0999999999999999,0.02,-0.04,-0.01,-0.0879999999999999,-528.0,2.8235311031477295,0.9422972301709576,0.9270236745529382,1.5070449366719822,0.0,0.0,,,
Ruud C.,1716.9124942444373,1887.0420922022588,1480.5503457699108,8.0,3655.0,1880.2781487316713,229.64634998358065,0.7545454545454545,-33.0,2370.0,0.4,0.1999999999999999,0.0799999999999999,0.2,0.2294545454545455,290.0,7.915902308711031,1.8744267159971189,-1.4842075703700313,-0.3440383511624668,1.0,0.0,,,
Struvay E.,,1484.0,,336.0,135.0,1484.0,-40.66318775734976,0.0,178.0,-218.0,-0.4,-0.3333333333333333,-0.3333333333333333,-0.3333333333333333,-0.3333333333333333,-23.0,-2.825560193050592,-1.1375718443169132,-0.7963002910218393,-0.3981501455109196,0.0,0.0,,,
Tomashevich D.,1500.0,,,342.0,,1500.0,0.101409506852633,0.5945945945945946,-314.0,0.0,-0.0999999999999999,-0.2199999999999999,0.0,0.05,0.037037037037037,108.0,-8.01198701410866,-6.180089120988214,-2.7284187938792,0.0672790537735318,0.0,0.0,,,
Ouahab L.,1484.4060741075386,1514.8501037522076,,617.0,43.0,1499.8562049114855,103.79172318575138,0.8,-531.0,612.0,-0.1999999999999999,0.0828571428571428,0.1028571428571428,0.0696864111498257,0.0696864111498257,68.0,0.6739634000629734,0.296779206313678,1.154208729270108,1.1950016510510613,0.0,0.0,,,
Andreev I.,1553.2975964293655,1587.1926544292571,1513.6409439490214,416.0,87.0,1573.2381875616036,60.44016060816716,0.6428571428571429,286.0,-353.0,0.0,0.1599999999999999,0.0399999999999999,0.02,0.0958787878787879,254.0,3.9609197813882018,3.2731120123652415,2.11064706284666,-0.5994901139485319,-2.0,0.0,,,
Darderi L.,1413.1249198673331,1660.7801717401264,1500.5107563077856,45.0,1159.0,1638.995364535782,114.6731006160885,0.5625,-22.0,861.0,-0.1999999999999999,0.04,0.1399999999999999,0.0831506849315067,0.0912368093334207,136.0,-9.748918794048484,-0.4913053397976065,-0.1031436471328379,-2.1285933604891807,0.0,0.0,,,
Gard C.,,1500.0,,250.0,151.0,1500.0,-70.58573329812339,0.5,183.0,-404.0,0.3,0.14,0.0,-0.0070422535211267,-0.0070422535211267,-71.0,4.001991802647399,3.568842591825536,-0.4061362300913334,-0.7780870047032158,0.0,0.0,,,
Lapentti G.,1473.9681414824877,1453.9159385794358,1500.0,641.0,43.0,1433.5215151606135,-82.00376898171726,0.25,497.0,-364.0,-0.3999999999999999,-0.1599999999999999,-0.1538461538461538,-0.1538461538461538,-0.1538461538461538,0.0,-1.977764317612582,-2.544556022568083,-1.781189215797658,-0.890594607898829,0.0,0.0,,,
Saville L.,1470.5891630140532,,1500.618776140069,313.0,176.0,1471.8176872148863,-128.632535541406,0.0,278.0,-1109.0,0.0,-0.2299999999999999,-0.2299999999999999,-0.1626984126984126,-0.1626984126984126,-55.0,-1.7970690916556238,-5.411666477926786,-4.180258128014676,-1.2088381681308873,0.0,0.0,,,
Menezes J.,,1500.0,,199.0,353.0,1500.0,108.47581818618414,0.4285714285714285,-125.0,576.0,0.0999999999999999,0.06,-0.06,-0.0833333333333333,-0.0833333333333333,96.0,6.105865149909187,1.5385276284291518,1.4479463424866208,1.1229232083528151,0.0,0.0,,,
Bhambri Y.,1520.2126218363017,1500.0,1488.2735950244316,862.0,18.0,1497.7329640354596,19.68662100613733,0.3125,769.0,-726.0,0.0,0.1599999999999999,-0.0066666666666667,0.0047619047619047,0.0047619047619047,-37.0,5.59427900761699,1.2112347882262904,0.1782543755272126,0.2087061083779827,0.0,0.0,,,
Mo Y.,1500.0,,,668.0,46.0,1500.0,-200.72322176460125,0.5,627.0,-1029.0,-0.0999999999999999,-0.02,-0.06,-0.03,-0.176,-900.0,1.8765178678598544,1.5176042892534627,0.232355913244919,1.7364600419944622,0.0,0.0,,,
Dent T.,1608.8084980712351,1463.6080389716278,1565.6199066098975,92.0,573.0,1619.582146017506,184.49439984630885,0.625,-75.0,1527.0,0.1999999999999999,0.16,0.24,0.0899999999999999,0.0839999999999999,316.0,-5.23945543987652,-0.740805056434387,2.6166324347523187,1.8733343270606568,,-2.0,,,
Catarina L.,,1469.3535488803177,,430.0,90.0,1470.6741502365555,371.79160651473217,0.4545454545454545,-417.0,2785.0,0.6,0.72,0.66,0.6,0.524,255.0,1.5374456858446477,5.529987449722083,2.766030732205327,1.634849782650574,0.0,0.0,,,
Donski A.,1500.0,,,1529.0,2.0,1500.0,136.70867086633984,0.4464285714285714,-1382.0,387.0,0.0999999999999999,-0.0999999999999999,-0.0399999999999999,-0.01,-0.0228426395939086,197.0,0.729544792126319,-2.799766267987739,-0.4346212072995877,-0.628749899740144,0.0,0.0,,,
Ramirez-Hidalgo R.,1405.346386430257,1402.0405375527755,1405.7889408032815,165.0,337.0,1375.6054290078455,193.62962340827153,0.3636363636363636,-97.0,361.0,0.0,0.12,0.12,0.1099999999999999,0.0629834254143646,79.0,1.1897905689946584,0.616155838184594,1.609958350791453,1.6869523537995088,0.0,0.0,,,
Gunneswaran P.,1418.1525392618703,1500.0,1495.2408726027795,228.0,278.0,1436.1434444350482,-91.36696278064436,0.25,143.0,-509.0,0.0,-0.12,-0.1200510855683269,-0.1200510855683269,-0.1200510855683269,-2.0,1.4826187774816049,-2.350036935722541,-1.645025855005779,-0.8225129275028895,0.0,0.0,,,
Brooksby J.,1696.1702552232834,1588.3551061249957,1547.164430944219,161.0,347.0,1747.7256060092982,-16.845725726994488,0.6,138.0,-1673.0,0.4,0.0799999999999999,-0.0599999999999999,-0.0037931034482758,-0.0137931034482758,-123.0,6.599234303091509,3.092104458306955,-0.5895255133187174,3.3143523587399772,0.0,0.0,,,
Olivetti A.,1535.7065169795517,1500.0,1483.080942954081,793.0,24.0,1502.8769539341747,29.09563301357889,0.5,-545.0,188.0,0.3,0.1153846153846153,0.1153846153846153,0.1153846153846153,0.1153846153846153,-9.0,0.9189459694051606,0.5251119825172347,0.3675783877620642,0.1837891938810321,0.0,0.0,,,
Viloca J.A.,1505.0513172259316,1520.9657171885,,148.0,,1529.7359171801077,-90.86802975608975,0.3333333333333333,-56.0,0.0,-0.3999999999999999,-0.2121212121212121,-0.2121212121212121,-0.2121212121212121,-0.2121212121212121,4.0,-4.187662372870148,-2.39294992735437,-1.675064949148059,-0.8375324745740295,0.0,0.0,,,
Aranguren J.M.,,1484.2146481156897,,257.0,178.0,1487.7406590487465,9.66206749692833,0.5,99.0,-143.0,-0.2,-0.3333333333333333,-0.3333333333333333,-0.3333333333333333,-0.3333333333333333,-5.0,0.3565278966766186,0.2037302266723535,0.1426111586706474,0.0713055793353237,0.0,0.0,,,
Musetti L.,1670.9401160502794,1876.488326342105,1654.641664268224,7.0,3860.0,1939.5196149594908,-229.27489908028633,0.4318181818181818,9.0,-1195.0,0.0,-0.24,-0.12,-0.0599999999999999,0.0053553719008264,152.0,-7.112918780821133,-7.226726175648817,-2.196922490145416,-2.7974004976994298,0.0,,,,
Berdych T. ,1516.0,,,19.0,1655.0,1516.0,0.0,1.0,-7.0,940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Masur D.,1500.0,1489.5744622146894,1500.0,222.0,316.0,1478.283559720118,151.6093198372282,0.6666666666666666,-151.0,670.0,0.3999999999999999,0.2799999999999999,0.2893617021276595,0.2893617021276595,0.2893617021276595,42.0,2.9513412967969543,3.426775528861338,3.1466379959283133,1.5733189979641566,0.0,0.0,,,
Langer N.,1500.0,1515.0860823581545,,340.0,122.0,1509.0414744979364,-162.62595246589808,0.5,276.0,-661.0,-0.3,-0.02,0.06,0.07,0.016,-397.0,-3.9559585766024385,-4.222776807793161,-0.5197475970771711,0.1335168777516946,0.0,0.0,,,
Alcaide G.,,,1500.0,238.0,197.0,1500.0,-232.54832433687125,0.5,206.0,-1108.0,0.0999999999999999,-0.0999999999999999,-0.12,-0.13,-0.0959999999999999,-262.0,2.60692938572015,0.9250706010512724,1.6148582135168272,0.7729381603326329,0.0,0.0,,,
Kwon S.W.,1607.5953670113215,1519.1098987349992,1488.8072241841237,340.0,145.0,1607.162211770241,-111.6191913643254,0.55,312.0,-1490.0,-0.6000000000000001,-0.04,-0.12,0.0499999999999999,0.0569125549584758,-63.0,-1.1285850916018376,-3.2199863156275765,-4.509740677605928,-0.5795906867204326,0.0,0.0,,,
Junqueira D.,1481.175656342042,1439.3759075819578,1500.0,144.0,376.0,1426.0130857585789,126.68796593910496,0.2142857142857142,-74.0,310.0,0.3999999999999999,0.16,0.0499999999999999,0.0730769230769231,0.0730769230769231,25.0,4.84229811254562,4.1599386925039195,1.9089368848756385,1.278667679602711,0.0,0.0,,,
Beck A.,1453.453193114959,1443.2056425479432,1529.9305320715323,338.0,138.0,1435.54367038261,83.80011220117103,0.25,-277.0,645.0,0.4,0.1599999999999999,0.0823529411764705,-0.0071207430340557,-0.0071207430340557,-61.0,8.447105873818225,3.0768595919250465,3.363523133285971,0.7549562287551499,0.0,0.0,,,
Eriksson M.,1500.0,1469.9481731842257,,536.0,62.0,1451.7092767249187,-128.94855123257844,0.0,474.0,-714.0,-0.4,-0.4,-0.4,-0.46,-0.4628571428571428,-172.0,-2.1183509496202304,1.4918631746552624,1.1896336603391682,0.591087389020438,0.0,0.0,,,
Rublev A.,1732.3620699560347,1732.9519195261505,1652.7883638389433,15.0,2820.0,1738.6074009888582,490.9955569213737,0.7551020408163265,-14.0,7560.0,0.0,0.36,0.38,0.33,0.1639999999999999,-175.0,0.9097763583282132,3.9708072472797538,3.0010867194289315,4.212428538764668,5.0,2.0,,,
Caruso S.,1488.837462229839,1441.2160025302471,1463.2328110082174,146.0,458.0,1436.505297519156,92.07833418144378,0.4883720930232558,-69.0,378.0,0.0,0.08,0.06,0.1585245901639344,0.1514875531268973,47.0,0.0049243422065616,-1.083067784541189,-2.421030509729267,0.6853759482438091,1.0,1.0,,,
Khalfan S.,1466.2703303722558,,,1116.0,5.0,1465.0521686658028,130.56432366409422,0.3333333333333333,-1059.0,685.0,0.2,0.52,0.54,0.4235294117647059,0.4235294117647059,83.0,1.4651654348037937,3.5456522581571073,4.2501985919062415,1.2903169424960994,0.0,0.0,,,
Kralert P.,1500.0,1485.3103373941472,,154.0,,1492.527730898358,84.44993466775759,0.5,82.0,0.0,0.1333333333333333,0.0133333333333333,-0.0066666666666667,-0.0595238095238095,-0.0595238095238095,-53.0,3.770401833871961,2.985142326810819,2.7154166859466935,0.6754598062963896,0.0,0.0,,,
Ferrer D. ,1500.0,,,18.0,1840.0,1500.0,0.0,0.5,9.0,-535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Kauffmann C.,1500.0,1500.0,,250.0,,1481.7217081847748,-190.83650170014312,0.5,245.0,0.0,-0.4,-0.6,-0.7,-0.7424242424242424,-0.7424242424242424,-65.0,2.4143743810853606,0.2148789319865435,-1.275644614139319,-2.205750149273233,0.0,0.0,,,
Washington M.,1472.5799756792965,,,864.0,11.0,1474.7815118247393,7.624569388758573,0.25,750.0,-363.0,-0.15,-0.0227272727272727,-0.0227272727272727,-0.0227272727272727,-0.0227272727272727,-7.0,-0.881716627589674,-0.503838072908385,-0.3526866510358695,-0.1763433255179347,0.0,0.0,,,
van Lottum J.,1406.826265321953,1487.280817638879,1494.5532210778258,493.0,48.0,1420.296057003647,-346.3449123237135,0.1333333333333333,477.0,-1482.0,-0.8,-0.36,-0.3,-0.3349152542372881,-0.2751039334825712,-153.0,-2.6840813709967506,-2.516357531330693,0.5796625088401879,-1.76587231448995,0.0,0.0,,,
Myneni S.,1485.0356574869977,,,192.0,287.0,1492.1763709561171,-144.6012077330904,0.0,135.0,-539.0,-0.2,-0.56,-0.42,-0.42,-0.524,-779.0,-2.3147346276483973,-2.6843252712044303,-0.4286053549599364,2.009969811233068,0.0,0.0,,,
Biryukov M.,1482.150169198684,,,310.0,136.0,1485.9524213402108,-131.72318498372283,0.5,236.0,-546.0,-0.4,-0.52,-0.42,-0.42,-0.472,-393.0,-1.218386462227943,-0.8692207652378524,0.0604855324173831,0.4891372603312788,0.0,0.0,,,
Marcaccio G.,1500.0,1518.7346753862926,,406.0,74.0,1503.7970373540106,-225.78845474945388,0.5,367.0,-761.0,0.0999999999999999,-0.14,-0.12,-0.14,-0.2159999999999999,-388.0,-0.4118600051733437,1.2318205920698022,0.5782054501295442,1.316416764857338,0.0,0.0,,,
Shimabukuro S.,1482.9289238350252,,1500.0,143.0,426.0,1494.3201517912312,181.25007344730463,0.4375,-49.0,225.0,0.0,0.3142857142857143,0.2142857142857143,0.2242857142857143,0.2587883320867614,184.0,-0.1121884990843,0.7270836149842645,-0.1944793914367073,-0.4150153549252468,0.0,0.0,,,
Zitko R.,1500.0,1500.0,,487.0,52.0,1484.485465166358,-5.352008159234401,0.5,-369.0,319.0,0.4,0.3,0.3,0.3,0.3,9.0,-0.0879431568635595,-0.0502532324934626,-0.0351772627454238,-0.0175886313727119,0.0,0.0,,,
Kern R.,,1480.1329050890206,,392.0,98.0,1479.5537377338003,-20.446262266199483,0.0,83.0,-44.0,-0.5,-0.5,-0.5,-0.5,-0.5,2.0,-0.4964223662844461,-0.283669923591112,-0.1985689465137784,-0.0992844732568892,0.0,0.0,,,
Ramos A.,1483.8175368592815,1602.071637746758,1488.9771128023265,251.0,224.0,1606.1265255475594,-268.5293275557335,0.46,243.0,-3431.0,-0.4,-0.24,-0.1999999999999999,-0.25,-0.2425,-255.0,-2.615299205357166,-2.5687353081431024,-0.2991120273897559,-1.4411250807864462,0.0,0.0,,,
Stark J.,1500.0,,1500.0,1014.0,,1484.5253610579082,-6.644194403075062,0.5,-817.0,0.0,0.2,0.3636363636363636,0.3636363636363636,0.3636363636363636,0.3636363636363636,10.0,-0.6104413575483705,-0.3488236328847831,-0.2441765430193481,-0.122088271509674,0.0,0.0,,,
Reid T.,1509.9026907868883,1500.0,1496.5603077490423,175.0,,1514.2784273259958,-95.61163984529412,0.3333333333333333,133.0,0.0,-0.2,-0.12,-0.0660606060606061,0.0093240093240092,0.0093240093240092,-45.0,-4.397721605249922,-3.945055528318055,-3.2455052324863027,-0.9317360635024148,0.0,0.0,,,
Durek R.,1500.0,,,763.0,,1500.0,85.1981883400083,0.1111111111111111,-702.0,0.0,0.5,0.02,-0.08,-0.09375,-0.09375,64.0,6.491587451043529,3.636437854214708,2.303354103115439,0.5579297575664373,0.0,0.0,,,
Dodig M.,,1515.595608979981,,310.0,172.0,1515.1326256950642,-147.82764154379947,0.5,273.0,-1118.0,0.6,0.52,0.54,0.4599999999999999,0.4726027397260274,-145.0,-1.9966351422932689,1.6332338996172309,2.3132715759357643,-0.2667645745881464,0.0,0.0,,,
Emmrich M.,,,1500.0,994.0,7.0,1500.0,-183.66356721353668,0.5,948.0,-907.0,-0.0999999999999999,-0.02,-0.04,-0.03,0.0359999999999999,-255.0,-2.6735500540535213,0.2663514686791781,-0.8872058526989758,-1.098481135810698,0.0,0.0,,,
Andersson H.,,1500.0,,388.0,,1500.0,-20.401757869732137,0.5,-230.0,0.0,-0.5,-0.5,-0.5,-0.5,-0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Wang Y.Jr.,1500.0,,,484.0,55.0,1500.0,-16.0,0.0,-3.0,0.0,-0.5,-0.5,-0.5,-0.5,-0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Ruusuvuori E.,1696.983675936159,1496.409894323731,1537.416999856635,71.0,773.0,1689.5622875222405,74.48673503716805,0.5483870967741935,22.0,-229.0,0.0,-0.028235294117647,-0.068235294117647,-0.078235294117647,-0.0855325914149444,168.0,-8.81700391616307,-3.2050744267660516,-3.21105561764542,-1.0056959583263188,,0.0,,,
Nieminen J.,1540.044980734433,1533.6274046764586,1490.2914977523153,145.0,391.0,1549.8157942032406,155.2629147252244,0.4418604651162791,-72.0,277.0,0.3999999999999999,0.08,0.08,0.1399999999999999,0.16,-101.0,-0.8073472686174679,-1.2369237071770516,-0.992752510665182,0.7466204437980946,3.0,1.0,,,
